id,customer_id,type_id,location_address,location_zipcode,location_city_id,location_province_id,location_region_id,business_unit_id,first_audit_at,last_audit_at,next_audit_at,state,contact_user_id,note,operator,code,name,plant_type,range,stop_numb,registration_number,builder_name,capacity,installation_year,speed,factory_number
2524,283,20,"VIA DELLA POSTA, 13     ",39100,6358,102,5,0,0000-00-00,0000-00-00,2021-10-09,1,0,,Uffici,"Poste IT","Poste Italiane S.p.a., Sede Triveneto",1,480,4,"BZ 1978",LENZI,6,0,0.81,290
2526,283,20,"VIA GIOVANNI BATTISTA TRENER, 5",38121,6648,101,5,0,0000-00-00,0000-00-00,2021-10-09,1,0,,Uffici,"Poste IT","Poste Italiane S.p.a., Sede Triveneto",1,850,4,"TN 2761",ELMA,11,0,0.33,"810513 - 1205159"
2527,283,20,"VIA GIOVANNI BATTISTA TRENER, 5",38121,6648,101,5,0,0000-00-00,0000-00-00,2021-10-09,1,0,,Uffici,"Poste IT","Poste Italiane S.p.a., Sede Triveneto",1,1000,4,"TN 2762",ELMA,0,0,0.37,"810515 - 1205161"
2529,283,20,"Via Giovanni Battista Trener, 5",38121,6648,101,5,0,0000-00-00,0000-00-00,2021-10-09,1,0,,Uffici,"Poste IT","Poste Italiane S.p.a., Sede Triveneto",1,330,4,"TN 2760",ELMA,4,0,0.75,"810514 - 1205160"
2530,733,20,"Viale dell'Industria, 24",37046,7589,71,17,0,0000-00-00,0000-00-00,2023-11-04,1,0,,Uffici,"Simem S.p.A","Simem S.p.A",1,630,5,15/2009,KONE,8,0,1.00,10970090
2531,733,20,"Viale dell'Industria, 24",37046,7589,71,17,0,0000-00-00,0000-00-00,2023-11-04,1,0,,Uffici,,"Simem S.p.A",1,1000,6,16/2009,KONE,13,0,1.00,10970091
2535,286,20,"VIA ROMA/PIAZZA MAROGNA",37038,7614,71,17,0,0000-00-00,0000-00-00,2021-09-19,0,0,,"Agenzia Bancaria ","Intesa Sanp","Intesa Sanpaolo Group Services",2,320,3,,EUROLIFT,0,2012,0.15,Z176_2011
2539,283,20,"VIA FUSINATO, 10",36071,7438,72,17,0,0000-00-00,0000-00-00,2021-09-19,1,0,,Uffici,"Poste IT","Poste Italiane S.p.a., Sede Triveneto",1,300,2,2013/190,MICROLIFT,0,0,0.30,22N5779
2542,283,20,"VIA FUSINATO, 10",36071,7438,72,17,0,0000-00-00,0000-00-00,2021-09-19,1,0,,Uffici,"Poste IT","Poste Italiane S.p.a., Sede Triveneto",1,300,2,2013/191,MICROLIFT,0,0,0.30,22N5780
2545,759,20,"Via dell'Industria 6",37010,7566,71,17,0,0000-00-00,0000-00-00,2021-10-29,1,0,,Uffici,"Alberti & A","Alberti & Alberti S.r.l.,",2,630,4,14,VE.A,8,0,0.42,127305
2548,716,20,"Genova Via Rela presso Ministero Economia e Finanze",16149,2247,82,18,0,0000-00-00,0000-00-00,2021-07-25,1,0,,,,"Europa Gestioni Immobiliari ",1,630,7,"GE 428/85",FIAM,8,0,0.70,301517
2553,750,20,"Piazza Rinascita, 24",09013,5704,105,10,0,0000-00-00,0000-00-00,2023-07-02,1,0,,Condominio,Condominio,"Condominio Palazzo Rinascita",1,320,6,CA/2102,"STIGLER OTIS",4,1972,0.75,54NE9713
2557,286,20,"Via Giacomo Puccini, 2",31040,7381,69,17,0,0000-00-00,0000-00-00,2021-10-18,0,0,"   TrevignanoÂ (TV)",Uffici,"Intesa Sanp","Intesa Sanpaolo Group Services",1,,0,"012/2004 ",,0,0,0.00,AD07123
2562,716,20,"Via Schiavonesca Nuova, 75/b",31040,7389,69,17,0,0000-00-00,0000-00-00,2021-10-18,0,0,,Uffici,"Intesa Sanp","Intesa Sanpaolo Group Services",2,,0,37,,0,0,0.00,"54NP0344 "
2567,286,20,"Via Schiavonesca Nuova, 101",31040,7389,69,17,0,0000-00-00,0000-00-00,2021-10-18,0,0,,"Agenzia Bancaria ","Intesa Sanp","Intesa Sanpaolo Group Services",2,,0,38,,0,0,0.00,54NP0344
2568,286,20,"Via Roma 85/87",31020,7387,69,17,0,0000-00-00,0000-00-00,2021-10-18,0,0,,"Agenzia Bancaria ","Intesa Sanp","Intesa Sanpaolo Group Services",2,,0,"TV/3263/86 ",,0,0,0.00,10250
2571,286,20,"Pescara , Corso Vittorio Emanuele 68/76   ",65122,231,46,2,0,0000-00-00,0000-00-00,2021-11-21,0,0,,"Agenzia Bancaria ","Intesa Sanp","Intesa Sanpaolo Group Services",2,315,3,"PE340/89  ",FIAM,3,0,0.60,765153
2574,286,20,"Corso Vittorio Emanuele, 254 - Via Fiume 15 ",65122,231,46,2,0,0000-00-00,0000-00-00,2021-11-21,0,0,,"Agenzia Bancaria ","Intesa Sanp","Intesa Sanpaolo Group Services",2,,0,"962 / 2012",,0,0,0.00,"A9902E   "
2580,283,20,"Isola Nuova del Tronchetto Ed. H4 civ.33/34",30135,7429,70,17,0,0000-00-00,0000-00-00,2021-10-23,1,0,,Uffici,"Poste IT","Poste Italiane S.p.a., Sede Triveneto",2,,2,BP014282,,0,0,0.00,
2581,283,20,"Isola Nuova del Tronchetto Ed. H4 civ.33/34",30135,7429,70,17,0,0000-00-00,0000-00-00,2021-10-23,1,0,,Uffici,"Poste IT","Poste Italiane S.p.a., Sede Triveneto",2,,2,BP014283,,0,0,0.00,
2583,738,20,"via Guerriero, 1/D",83100,810,34,8,0,0000-00-00,0000-00-00,2019-09-10,1,0,,Condominio,Condominio,"Condominio via Guerriero",1,,0,"in assegn.",,0,0,0.00,43711556
2585,750,20,"Piazza Rinascita, 20",09013,5704,105,10,0,0000-00-00,0000-00-00,2023-07-02,1,0,,Condominio,"Condominio ","Condominio Palazzo Rinascita",1,320,6,CA/2347,,0,0,0.75,54NF966
2587,286,20,"Via Schiavonesca Nuova, 101",31040,7389,69,17,0,0000-00-00,0000-00-00,2021-10-18,0,0,,"Agenzia Bancaria ","Intesa Sanp","Intesa Sanpaolo Group Services",2,"400 kg",2,37,OTIS,5,0,0.63,54NP0343
2590,771,20,"Str. Fondovalle Salinello snc",64018,286,47,2,0,0000-00-00,0000-00-00,2021-11-13,1,0,,Uffici,"ACS SRL","ACS SRL",2,480,3,2272/12,CIAM,6,2011,0.52,1579
2595,744,20,"Largo Bruno Buozzi,4",83042,808,34,8,0,0000-00-00,0000-00-00,2022-02-10,1,0,,Condominio,Condominio,"Condominio Della Mura",1,325,6,759,PARAVIA,4,0,0.70,13417
2598,286,20,"VIA CARDUCCI 3/ PIAZZA OBERDAN",34122,1719,76,15,0,0000-00-00,0000-00-00,2019-12-01,0,0,,"Agenzia Bancaria ","Intesa Sanp","Intesa Sanpaolo Group Services",2,,0,TS/067/P,,0,0,0.00,"AB 232 "
2601,286,20,"VIA SANTA CATERINA 23/A",33037,1791,75,15,0,0000-00-00,0000-00-00,2021-11-26,0,0,,"Agenzia Bancaria ","Intesa Sanp","Intesa Sanpaolo Group Services",2,860,4,"UD 164/83",PBP,11,0,0.61,1474
2605,247,20,"Via A.G. Bragaglia, 78/E-F",00123,2142,42,9,0,0000-00-00,0000-00-00,2021-11-21,1,0,,"Laboratorio analisi",LABORATORIO,"Laboratorio Olgiata",2,,0,"CR 8219",,0,0,0.00,19636
2608,175,20,"AEROPORTO LEONARDO DA VINCI",00054,2085,42,9,0,0000-00-00,0000-00-00,2019-11-22,0,0,,Aeroporto,Avio4,"Alitalia ",2,,0,"FCO 562",,0,0,0.00,1099
2611,283,20,"VIA TORINO 88 ",30172,7429,70,17,0,0000-00-00,0000-00-00,2021-11-27,1,0,,Uffici,ascensore,"Poste IT",1,800,6,VE/657/91,FALCONI,10,0,1.00,21NE5386
2616,283,20,"VIA TORINO 88",30172,7429,70,17,0,0000-00-00,0000-00-00,2021-11-27,1,0,,Uffici,ascensore,"Poste IT",1,800,6,VE/658/91,FALCONI,10,0,1.00,21NE5387
2617,283,20,"VIA TORINO 88",30172,7429,70,17,0,0000-00-00,0000-00-00,2021-11-27,1,0,,Uffici,ascensore,"Poste IT",1,480,6,VE/659/91,FALCONI,6,0,1.00,21NE5388
2620,283,20,"VIA TORINO 88",30174,7429,70,17,0,0000-00-00,0000-00-00,2022-04-27,1,0,,Uffici,ascensore,"Poste IT",1,1200,6,VE/660/91,FALCONI,15,0,1.00,21NE5389
2624,283,20,"VIA TORINO 88",30172,7429,70,17,0,0000-00-00,0000-00-00,2021-11-27,1,0,,Uffici,ascensore,"Poste IT",1,630,5,VE/661/91,FALCONI,8,0,1.00,21NE5390
2626,283,20,"VIA TORINO 88",30172,7429,70,17,0,0000-00-00,0000-00-00,2021-11-27,1,0,,Uffici,ascensore,"Poste IT",1,900,3,VE/662/91,FALCONI,11,0,0.60,21NE5391
2628,283,20,"VIA TORINO 88",30172,7429,70,17,0,0000-00-00,0000-00-00,2021-11-27,1,0,,Uffici,montacarich,"Poste IT",1,1000,6,VE/663/91,FALCONI,0,0,0.63,21NE5392
2629,283,20,"VIA TORINO 88",30172,7429,70,17,0,0000-00-00,0000-00-00,2021-11-27,1,0,,Uffici,montacarich,"Poste IT",1,1000,5,VE/664/91,FALCONI,0,0,0.63,21NE5393
2630,283,20,"VIA TORINO 88",30172,7429,70,17,0,0000-00-00,0000-00-00,2021-11-27,1,0,,Uffici,montacarich,"Poste IT",1,1000,3,VE/665/91,FALCONI,0,0,0.63,21NE5394
2632,283,20,"VIA GIUSEPPE PARINI, 12",34074,1654,73,15,0,0000-00-00,0000-00-00,2021-11-26,1,0,,Uffici,montacarich,"Poste IT",2,324,2,"GO 4008-89",ELMA,4,0,0.45,880312
2633,283,20,"VIA GIUSEPPE PARINI, 12",34074,1654,73,15,0,0000-00-00,0000-00-00,2021-11-26,1,0,,Uffici,montacarich,"Poste IT",2,1000,3,"GO 5789-88",ELMA,0,0,0.30,880313
2636,283,20,"Viale XXV Aprile, 2/B",34015,1716,76,15,0,0000-00-00,0000-00-00,2019-11-26,1,0,,Uffici,ascensore,"Poste IT",1,,0,TS-188-86,,0,0,0.00,
2640,283,20,"Via Dell'Elettronica, 6",37139,7623,71,17,0,0000-00-00,0000-00-00,2021-11-14,1,0,"Collaudo: 04/11/1994
*DA ELIMINARE SUL TASK: RIEMESSO ALTRO VERBALE CON PROPRIETA' DIVERSA*",Uffici,,"Poste IT",2,480,3,VR-3462/91,OTIS,6,1991,0.63,54NH6161
2644,286,20,"Piazza Piazza Umberto IÂ° (Largo Felice Bisleri, 1)",06025,6970,88,20,0,0000-00-00,0000-00-00,2021-11-27,0,0,,"Agenzia Bancaria ","Intesa Sanp","Intesa Sanpaolo Group Services",1,630,3,12/54/34,KONE,8,2002,1.00,10248107
2649,286,20,"VIA DEL COMMERCIO 53",53036,6927,56,12,0,0000-00-00,0000-00-00,2021-11-28,0,0,,"Agenzia Bancaria ","Intesa Sanp","Intesa Sanpaolo Group Services",2,300,2,"SI 022 0145","THYSSENKRUPP ENCASA",0,2017,0.15,6022645
2652,286,20,"VIA I SETTEMBRE 34/44",50145,6720,49,12,0,0000-00-00,0000-00-00,2022-04-30,0,0,,"Agenzia Bancaria ","montascale ","Intesa Sanpaolo Group Services",1,,0,,,0,0,0.00,
2653,286,20,"VIA DELLE TAGLIATE III, 252/A ang. BORGO GIANNOTTI",55100,6809,52,12,0,0000-00-00,0000-00-00,2021-11-28,0,0,,"Agenzia Bancaria ","Intesa Sanp","Intesa Sanpaolo Group Services",2,,0,"LU 1217043",,0,0,0.00,9934469
2656,283,20,"LOC. SAN DORLIGO DELLA VALLE, 51",34018,1717,76,15,0,0000-00-00,0000-00-00,2021-11-25,1,0,,Uffici,,"Poste IT",2,1000,2,TS-47-92,BASSETTI,0,0,0.47,39853
2658,283,20,"Viale XXV Aprile, 2/B",34015,1716,76,15,0,0000-00-00,0000-00-00,2021-11-25,1,0,,Uffici,,"Poste IT",2,500,2,TS-188-86,BASSETTI,0,0,0.52,35200
2661,283,20,"PIAZZA VITTORIO VENETO 1",34132,1719,76,15,0,0000-00-00,0000-00-00,2021-11-25,1,0,,Uffici,,"Poste IT",2,600,5,PRO0045511,SELE,8,0,0.62,2683
2662,283,20,"PIAZZA VITTORIO VENETO 1",34132,1719,76,15,0,0000-00-00,0000-00-00,2021-11-25,1,0,,Uffici,,"Poste IT",1,800,5,TS/3865,OTIS,0,0,0.65,54KG2819
2665,283,20,"PIAZZA VITTORIO VENETO 1",34132,1719,76,15,0,0000-00-00,0000-00-00,2021-11-25,1,0,,Uffici,,"Poste IT",1,800,5,TS/7/85,SABIEM,0,0,0.65,40696
2668,283,20,"VIA BRIGATA CASALE, 4 ",34132,1719,76,15,0,0000-00-00,0000-00-00,2021-11-25,1,0,,Uffici,,"Poste IT",2,500,2,"TS 130/91",SABIEM,0,0,0.63,46910
2672,283,20,"VIA BRIGATA CASALE, 4 ",34132,1719,76,15,0,0000-00-00,0000-00-00,2021-11-25,1,0,,Uffici,,"Poste IT",1,1000,2,"TS 96/91",SABIEM,0,0,0.80,46909
2673,286,20,"VIA EUROPA UNITA 85",33100,1847,75,15,0,0000-00-00,0000-00-00,2021-11-26,0,0,,"Agenzia Bancaria ",,"Intesa Sanpaolo Group Services",2,900,2,"UD 665/85 ",OTIS,12,0,0.42," 54NG8899"
2675,286,20,"VIA MARCONI 11/13",35013,7185,67,17,0,0000-00-00,0000-00-00,2021-11-28,0,0,,"Agenzia Bancaria ","Intesa Sanp","Intesa Sanpaolo Group Services",2,630,3,,NEULIFT,8,0,0.60,11910
2680,286,20,"VIA MARCONI 11/13",35013,7185,67,17,0,0000-00-00,0000-00-00,2021-11-28,0,0,,"Agenzia Bancaria ","Intesa Sanp","Intesa Sanpaolo Group Services",2,630,3,,NEULIFT,8,0,0.60,11909
2683,286,20,"VIA SERENISSIMA, 3",36040,7475,72,17,0,0000-00-00,0000-00-00,2021-11-28,0,0,,"Agenzia Bancaria ","Intesa Sanp","Intesa Sanpaolo Group Services",2,480,2,519,VI/96007/96,6,0,0.60,"VI 960007"
2686,286,20,"Corso Del Popolo 1227",30015,7400,70,17,0,0000-00-00,0000-00-00,2022-04-28,0,0,,"Agenzia Bancaria ","Intesa Sanp","Intesa Sanpaolo Group Services",2,850,2,"VE 943/93",SCAM,11,0,0.53,1886
2691,286,20,"Via D'Abano / Via Jappelli, 2-4 ",35031,7157,67,17,0,0000-00-00,0000-00-00,2021-11-29,0,0,,"Agenzia Bancaria ","Intesa Sanp","Intesa Sanpaolo Group Services",2,400,2,"AT 251",VIMEC,0,0,0.15,05262
2693,286,20,"Piazza Matteotti 431",45038,7285,68,17,0,0000-00-00,0000-00-00,2021-11-29,0,0,,"Agenzia Bancaria ","Intesa Sanp","Intesa Sanpaolo Group Services",2,630,2,RO/7395/90,OTIS,8,0,0.50,54NL0502
2694,286,20,"Via Brodolini 1",45030,7281,68,17,0,0000-00-00,0000-00-00,2021-11-29,0,0,,"Agenzia Bancaria ","Intesa Sanp","Intesa Sanpaolo Group Services",2,320,2,"RO 7395/90",PBP,4,0,0.40,1866
2700,286,20,"PIAZZA MONZA 39",36031,7467,72,17,0,0000-00-00,0000-00-00,2021-11-28,0,0,,"Agenzia Bancaria ","Intesa Sanp","Intesa Sanpaolo Group Services",2,630,3,VI/1193/92,DETTO,8,0,0.50,"447 "
2702,286,20,"VIA DEL LAVORO 39/A",36071,7438,72,17,0,0000-00-00,0000-00-00,2021-11-28,0,0,,"Agenzia Bancaria ","Intesa Sanp","Intesa Sanpaolo Group Services",2,475,3,VI/990039/99,DETTO,6,0,0.60,578
2705,286,20,"Via Roma, 85",36061,7442,72,17,0,0000-00-00,0000-00-00,2021-12-02,0,0,,"Agenzia Bancaria ","Intesa Sanp","Intesa Sanpaolo Group Services",2,625,3,"VI/4420-84 ",FIAM,8,0,0.55,555838
2708,286,20,"Via Veneto, 2/B",36015,7527,72,17,0,0000-00-00,0000-00-00,2021-12-03,0,0,"Collaudo: 20/09/1994","Agenzia Bancaria ","Intesa Sanp","Intesa Sanpaolo Group Services",2,630,2,VI/940013-94,SELE,8,1994,0.60,1399
2711,286,20,"Via Btg. Framarin (centro servizi A)",36100,7541,72,17,0,0000-00-00,0000-00-00,2021-12-05,0,0,"Collaudo: 05/12/1981","Agenzia Bancaria ","Intesa Sanp","Intesa Sanpaolo Group Services",1,900,8,VI/2324,SCHINDLER,11,1981,0.75,4109359
2716,575,20,"SAN NICOLO' A TORDINO, VIA EMILIO ROSA,  28",64100,283,47,2,0,0000-00-00,0000-00-00,2021-11-01,1,0,,Uffici,"Ali D' Oro ","Ali D' Oro S.r.l",2,,0,"TE 172",,0,0,0.00,3670
2721,286,20,"Via Campostrini, 78",37029,7610,71,17,0,0000-00-00,0000-00-00,2021-12-04,0,0,"Collaudo: 10/05/1994","Agenzia Bancaria ","ex BPVi","Intesa Sanpaolo Group Services",2,480,3,VR/3461-91,"STIGLER OTIS",6,1994,0.63,54NH6142
2727,286,20,"VIA MILANO 1",36030,7543,72,17,0,0000-00-00,0000-00-00,2021-12-04,0,0,"	
","Agenzia Bancaria ","ex BPVi","Intesa Sanpaolo Group Services",2,,0,VI2449/86,,0,0,0.00,5559896
2730,286,20,"Via Btg. Framarin  (centro servizi blocco A)",36100,7541,72,17,0,0000-00-00,0000-00-00,2021-12-05,0,0,"Collaudo: 19/12/1981","Agenzia Bancaria ","ex BPVi","Intesa Sanpaolo Group Services",1,400,7,VI/2319,SCHINDLER,5,1981,1.20,4109360
2734,286,20,"Via Btg. Framarin (centro servizi blocco A)",36100,7541,72,17,0,0000-00-00,0000-00-00,2021-12-05,0,0,"Collaudo: 19/12/1981","Agenzia Bancaria ","ex BPVi","Intesa Sanpaolo Group Services",1,400,8,VI/2320,SCHINDLER,5,1981,1.20,4109361
2737,286,20,"Via Btg. Framarin  (centro servizi blocco B)",36100,7541,72,17,0,0000-00-00,0000-00-00,2021-12-06,0,0,,"Agenzia Bancaria ","ex BPVi","Intesa Sanpaolo Group Services",1,400,8,VI/2321,SCHINDLER,5,1981,1.20,4109357
2741,286,20,"Via Btg. Framarin (centro servizi B)",36100,7541,72,17,0,0000-00-00,0000-00-00,2021-12-06,0,0,,"Agenzia Bancaria ","ex BPVi","Intesa Sanpaolo Group Services",1,400,8,VI/2318,SCHINDLER,5,1981,1.20,4109358
2744,286,20,"Via Btg. Framarin (centro servizi D)",36100,7541,72,17,0,0000-00-00,0000-00-00,2021-12-05,0,0,"Collaudo: 03/12/1977
Montacarichi","Agenzia Bancaria ","ex BPVi","Intesa Sanpaolo Group Services",1,1000,8,VI/1848,SCHINDLER,0,1977,0.75,4104277
2747,286,20,"Via Btg. Framarin  (centro servizi blocco D)",36100,7541,72,17,0,0000-00-00,0000-00-00,2019-12-05,0,0,"Collaudo: 27/12/1977

*IMPIANTO FERMO*","Agenzia Bancaria ","ex BPVi","Intesa Sanpaolo Group Services",1,500,7,VI/1849,SCHINDLER,6,1977,1.20,4104278
2748,286,20,"VIA BTG Framarin  (centro servizi blocco D)",36100,7541,72,17,0,0000-00-00,0000-00-00,2021-12-05,0,0,"Collaudo: 27/12/1977","Agenzia Bancaria ","ex BPVi","Intesa Sanpaolo S.p.A.",1,500,6,VI/1850,SCHINDLER,6,1977,1.20,4104279
2751,286,20,"Via Btg. Framarin (centro servizi D)",36100,7541,72,17,0,0000-00-00,0000-00-00,2021-12-05,0,0,"Collaudo: 27/12/1977","Agenzia Bancaria ","ex BPVi","Intesa Sanpaolo Group Services",1,500,6,VI/1851,SCHINDLER,6,1977,1.20,4104280
2754,286,20,"Via Btg. Framarin (centro servizi C)",36100,7541,72,17,0,0000-00-00,0000-00-00,2021-12-05,0,0,"Collaudo: 03/12/1981
Ascensore "A"","Agenzia Bancaria ","ex BPVi","Intesa Sanpaolo Group Services",1,400,8,VI/2323,SCHINDLER,5,1981,1.20,4109354
2755,286,20,"Via Btg. Framarin  (centro servizi blocco C)",36100,7541,72,17,0,0000-00-00,0000-00-00,2021-12-05,0,0,"Collaudo: 01/02/1982
Ascensore "B"","Agenzia Bancaria ","ex BPVi","Intesa Sanpaolo Group Services",1,340,8,VI/2322,SCHINDLER,4,1982,1.20,4109355
2757,286,20,"Via Btg. Framarin  (centro servizi blocco C)",36100,7541,72,17,0,0000-00-00,0000-00-00,2021-12-06,0,0,"Collaudo: 03/12/1981","Agenzia Bancaria ","ex BPVi","Intesa Sanpaolo Group Services",1,900,8,VI/2325,SCHINDLER,11,1981,0.74,4109356
2763,763,20,"Loc. Polo Industriale di Portovesme, S.P. 2",09010,5717,105,10,0,0000-00-00,0000-00-00,2021-12-10,1,0,,Uffici,Sideralloys,"Sideralloys Italia S.p.a.",1,"800 Kg",8,CA86/B,SCHINDLER,0,1974,0.00,53-453
2768,782,20,"Via San Lorenzo, 41",42013,1596,64,14,0,0000-00-00,0000-00-00,2021-12-11,1,0,,Uffici,"Modula ","Modula S.p.A, ",1,900,3," I 35 12 2-18",Schindler,12,2018,1.60,20043425-1
2771,782,20,"Via San Lorenzo, 41",42013,1596,64,14,0,0000-00-00,0000-00-00,2021-12-11,1,0,,Uffici,"Modula ","Modula S.p.A, ",1,1275,3,"I 35 12 3-18",Schindler,17,2018,1.60,2004325
2772,782,20,"Via San Lorenzo, 41",42013,1596,64,14,0,0000-00-00,0000-00-00,2022-09-18,1,0,,Uffici,"Modula ","Modula S.p.A, ",2,630,2,"I 35 12 3/16",IGV,8,0,0.60,11094254
2776,789,20,"Via Dell'Elettronica, 6",37139,7623,71,17,0,0000-00-00,0000-00-00,2021-11-14,1,0,,Uffici,"Postel ","Postel S.p.a",2,480,3,VR-3462/91,OTIS,6,1991,0.63,54NH6161
2779,572,20,"Viale Giovanni E Franc. Falcone, 202/A",87100,460,22,7,0,0000-00-00,0000-00-00,2020-10-13,1,0,,"Laboratorio analisi",,"Laboratorio analisi biomediche",2,,0,,,0,0,0.00,
2782,795,20,"Strada Provinciale San Michele, 26",83039,876,34,8,0,0000-00-00,0000-00-00,2022-01-15,1,0,,Uffici,"Ma.R.E. S.r","Ma.R.E. S.r.l., ",2,,0,064075/21,,0,0,0.00,11310384
2787,795,20,"Strada Provinciale San Michele, 26",83039,876,34,8,0,0000-00-00,0000-00-00,2022-01-15,1,0,,Uffici,"Ma.R.E. ","Ma.R.E. S.r.l.",2,,0,064075/20,,0,0,0.00,11310380
2789,799,20,"via dei Pioppi, 14",10050,4954,11,13,0,0000-00-00,0000-00-00,2020-12-12,1,0,,Uffici,"Coprauto ","Coprauto S.r.l.",2,,0,,,0,0,0.00,
2793,286,20,"Via Aldo Moro 60/A",40127,1330,57,14,0,0000-00-00,0000-00-00,2021-12-10,0,0,,"Agenzia Bancaria ","Intesa Sanp","Intesa Sanpaolo Group Services",1,900,4,9002,"Stigler Otis",10,1983,1.20,54NG5739
2796,286,20,"VIA GIOTTO, 2",40010,1370,57,14,0,0000-00-00,0000-00-00,2021-12-10,0,0,,"Agenzia Bancaria ","Intesa Sanp","Intesa Sanpaolo Group Services",2,400,4,32/2011,01512,5,2010,0.15,01512
2798,286,20,"CORSO VITTORIO EMANUELE 254/ VIA FIUME 15 "",65122,231,46,2,0,0000-00-00,0000-00-00,0000-00-00,0,0,,"Agenzia Bancaria ","Intesa Sanp","Intesa Sanpaolo Group Services",2,,0,962/2012,,0,0,0.00,A9902E
2801,286,20,"CORSO VITTORIO EMANUELE 68/76",65122,231,46,2,0,0000-00-00,0000-00-00,0000-00-00,0,0,,"Agenzia Bancaria ","Intesa Sanp","Intesa Sanpaolo Group Services",2,,0,"PE 340/89",,0,0,0.00,765153
2804,286,20,"Viale Mentana 39/A",43121,1547,61,14,0,0000-00-00,0000-00-00,0000-00-00,0,0,,"Agenzia Bancaria ","Intesa Sanp","Intesa Sanpaolo Group Services",2,,0,PR992/84,,0,0,0.00,54NG6172
2808,286,20,"Via Farini 22",40124,1330,57,14,0,0000-00-00,0000-00-00,2022-01-21,0,0,,"Agenzia Bancaria ","Intesa Sanp","Intesa Sanpaolo Group Services",2,,0,8346,,0,0,0.00,sab038079
2813,286,20,"Via Farini 22",40124,1330,57,14,0,0000-00-00,0000-00-00,2022-01-21,0,0,,"Agenzia Bancaria ","Intesa Sanp","Intesa Sanpaolo Group Services",2,,0,8345,,0,0,0.00,sab038078
2816,286,20,"Via Indipendenza 2 / Via Bassi",40121,1330,57,14,0,0000-00-00,0000-00-00,2022-05-29,0,0,,"Agenzia Bancaria ","Intesa Sanp","Intesa Sanpaolo Group Services",2,,0,E6522,,0,0,0.00,1690461/2007
2819,716,20,"VIA RELA ",16149,2247,82,18,0,0000-00-00,0000-00-00,2022-02-03,1,0,,Uffici,EGI,"Europa Gestioni Immobiliari S.p.a",1,630,7,"GE 429/85",FIAM,7,1986,0.30,301520
2822,716,20,"VIA RELA 18R",16149,2247,82,18,0,0000-00-00,0000-00-00,2022-02-03,1,0,,Uffici,EGI,"Europa Gestioni Immobiliari S.p.a",1,630,7,"GE 430-85",FIAM,8,1986,1.16,301521
2827,716,20,"VIA RELA",16149,2247,82,18,0,0000-00-00,0000-00-00,2022-02-03,1,0,,Uffici,EGI,"Europa Gestioni Immobiliari",1,,0,"GE 431-85 CAT B",,0,1986,0.00,301522
2828,286,20,"VIA DELLE LAME 109/111",40122,1330,57,14,0,0000-00-00,0000-00-00,2021-12-20,0,0,,"Agenzia Bancaria ",FIDEURAM,"Intesa Sanpaolo Group Services",2,480,3,"BO 1336/91","STIGLER OTIS",0,0,0.63,54NH6241
2832,283,20," Via dellâ€™Ora del Garda, 57",38121,6648,101,5,0,0000-00-00,0000-00-00,2022-10-12,1,0,,Uffici,"Poste IT","Poste Italiane S.p.a., Sede Triveneto",1,,2,TN102,,0,0,0.00,1205146
2836,283,20,"Largo Posta, 7",38068,8085,101,5,0,0000-00-00,0000-00-00,2022-01-22,1,0,,Uffici,"Poste IT","Poste Italiane S.p.a., Sede Triveneto",2,630,3,TN110449,LENZI,8,0,0.52,I3618
2839,283,20,"Largo Posta, 7",38068,8085,101,5,0,0000-00-00,0000-00-00,2022-01-22,1,0,,Uffici,"Poste IT","Poste Italiane S.p.a., Sede Triveneto",1,,1,1112804,,0,0,0.00,1205142
2843,283,20,"Largo Posta, 7",38068,8085,101,5,0,0000-00-00,0000-00-00,2022-01-22,1,0,,Uffici,"Poste IT","Poste Italiane S.p.a., Sede Triveneto",2,600,3,TN110598,OTIS,8,0,0.00,54NM3115
2844,283,20,"Via S. Francesco, 24 ",38066,6600,101,5,0,0000-00-00,0000-00-00,2022-01-22,1,0,,Uffici,"Poste IT","Poste Italiane S.p.a., Sede Triveneto",2,640,3,TN112253,,8,2006,0.00,V1N01184
2847,286,20,"Via Ludovico Silvestri, 14/16",05100,7025,89,20,0,0000-00-00,0000-00-00,2022-02-21,0,0,,"Agenzia Bancaria ",FIDEURAM,"Intesa Sanpaolo Group Services",1,,0,TR480/95,,0,0,0.00,4121562
2848,829,20,"Via Nazionale Torrette, 87/91",83013,851,34,8,0,0000-00-00,0000-00-00,2020-05-28,1,0,,Condominio,"La Maison","Condominio La Maison",2,,6,1218,,0,0,0.00,
2851,829,20,"Via Nazionale Torrette, 87/91",83013,851,34,8,0,0000-00-00,0000-00-00,2020-05-28,1,0,,Condominio,"La Maison","Condominio La Maison",2,,0,1219,,0,0,0.00,
2852,832,20,"Via Due Principati, 81",83100,810,34,8,0,0000-00-00,0000-00-00,2022-07-23,1,0,,Condominio,"Palazzo Maf","Condominio Palazzo Maffei",2,,7,000078,,0,0,0.00,
2856,835,20,"Via R. Viviani, 3/5",83013,851,34,8,0,0000-00-00,0000-00-00,2020-06-03,1,0,,Condominio,"Palazzo Mar","Condominio Palazzo Marinella",2,315,5,"AV 219/87",FIAM,4,0,0.00,405370
